 -0.506355 -3.17517 0.507982
 -18.0418 -0.0997563 -0.787155
 -0.816708 -11.0736 -13.4654
 6.18703 -0.775845 16.2517
 1.34477 -2.48581 0.391024
 1.10607 8.02965 -3.43965
 -0.64318 -0.291489 0.416326
 8.56182 -2.36361 17.6473
 -0.0766189 0.0783526 -6.71796
 -0.134078 -0.187319 11.5954
 -11.8751 -7.13955 -3.58685
 0.643197 -0.170467 0.601777
 -11.4105 9.66936 -3.87132
 0.353905 -1.67132 -3.63225
 -2.6739 -3.94637 4.9261
 9.3546 -3.39452 -9.9429
 -4.67315 -3.73988 -2.10334
 2.18004 8.08233 4.99952
 6.06296 4.43761 1.10734
 -4.0795 0.0631361 4.27969
 -11.1143 -1.19617 -16.1319
 8.0052 2.52852 -0.591928
 0.277522 0.604908 8.29013
 0.681672 2.15022 -6.40778
 1.79668 -5.57086 5.31387
 1.5401 -0.49065 3.98201
 -15.4698 -6.84769 -4.09585
 5.99595 -10.7629 9.77181
 -10.4136 -5.17647 1.09565
 0.34535 -9.31523 -0.447477
 0.0524279 -4.70648 -1.05254
 3.78349 -4.71089 -0.974349
 2.25176 -0.738625 2.60091
 -1.18674 8.68174 9.51073
 3.13839 3.41493 1.56116
 0.205999 0.162633 4.62772
 1.0571 -0.625268 -0.672437
 -2.50724 0.430308 0.865061
 -14.0749 -4.21663 8.65076
 -0.819436 2.92185 -19.5889
 -3.49613 2.64021 1.7561
 2.33152 6.53567 10.038
 -0.0585868 -0.0724855 5.58101
 -8.86508 -11.1715 -12.2518
 -6.4015 -11.6902 2.68144
 16.4567 8.81645 -6.0428
 6.99438 -3.01331 -1.53324
 2.33535 1.3699 5.76688
 -0.180863 -0.0990538 0.861255
 -4.95405 -5.09541 11.5683
 10.2244 14.0045 7.0305
 -3.42109 0.751434 -5.99822
 -2.22205 -1.26516 0.988496
 2.35464 2.30184 11.6714
 -0.104335 5.65352 5.02593
 -1.0525 9.65271 -6.99347
 -2.40499 -0.195891 -2.1205
 5.7942 -5.68488 2.7946
 -0.597356 7.01244 -1.68171
 0.313421 -0.827989 4.69412
 1.96201 -0.270077 -11.8575
 -0.0761733 2.17343 -5.30248
 -0.100755 -12.3459 -6.02483
 11.5911 -1.6306 -8.99622
 8.1827 11.4885 -14.0827
 0.765088 6.84798 -5.6195
 -0.165797 0.203041 -0.515306
 -6.52347 3.47932 -3.80117
 1.92604 -1.23981 -6.24745
 -3.91962 0.909875 -3.32992
 -11.1403 1.63558 13.6968
 0.791886 10.5793 2.6477
 -5.95381 -14.5823 8.30405
 0.412818 6.31635 11.3163
 -0.0212363 -1.79344 2.87865
 -1.34736 -9.86598 -10.675
 0.171486 0.76467 -0.958364
 0.350329 -0.965161 -0.0480857
 3.97046 11.4898 -6.81024
 -1.44856 -0.570305 1.72365
 4.85461 -2.73666 3.99181
 0.570288 -0.980516 -2.518
 -6.79354 1.30714 -6.13514
 3.62181 -1.80517 2.7804
 -0.462979 0.665129 -2.51466
 -0.427332 0.661413 0.646909
 -0.50071 -0.559471 1.15505
 -12.3363 12.0243 -0.829977
 -7.52218 9.13127 5.41604
 -1.24041 0.174702 0.145012
 2.74267 -5.32628 -0.800322
 2.14493 3.47184 -17.8536
 -2.10661 -1.70743 -7.10028
 -11.8459 -10.8741 -4.4898
 -2.15345 -4.82116 -1.059
 -2.63497 -7.65517 -12.1841
 0.471456 0.75535 -0.769687
 -0.0492014 -0.674269 -0.60325
 -8.19459 -14.879 0.913523
 8.81013 -15.2 -0.858183
 -0.404943 -2.6288 0.444305
 -17.6658 -0.126799 -0.781662
 -0.835102 -10.8066 -13.1362
 6.03628 -0.766832 15.8909
 0.984117 -2.05531 0.371252
 1.01259 7.57048 -3.29214
 -0.31324 -0.246468 0.500042
 8.36943 -2.3103 17.3181
 -0.105869 0.0532308 -6.19568
 -0.107988 -0.159144 11.0972
 -11.5444 -6.96223 -3.49003
 0.0731098 -0.298211 0.401731
 -11.1245 9.41601 -3.7643
 0.256417 -1.44957 -3.12402
