 7.27937 5.81593 10.4553
 4.03745 -4.19885 -13.6902
 4.55815 -7.37488 3.96215
 1.58605 -2.92431 0.80257
 2.85756 -1.40483 -0.361517
 -4.77218 -5.25763 -1.1977
 -11.2148 -2.52586 13.2254
 -1.09073 8.07078 14.0566
 0.850755 -1.65977 -2.62327
 -0.0269548 -1.19572 -1.14841
 7.34671 -4.60141 4.2778
 8.32103 -12.237 -2.11259
 -9.36152 3.66408 9.92963
 -0.90879 14.9703 9.16744
 2.29198 -0.575596 6.8707
 0.109933 3.22159 7.28518
 1.41043 3.40176 -15.1001
 2.99882 -0.724933 -18.8057
 -11.5909 8.09775 -5.39684
 -0.0143584 -0.000675861 -0.329608
 -0.0212892 -0.0654049 0.276863
 5.20848 -1.04388 -16.3287
 -0.0174255 -0.177633 0.0192162
 1.87478 5.00139 9.97579
 0.634558 0.779807 -1.70633
 0.0134541 0.512702 0.852993
 -0.826066 1.94546 1.95769
 2.27404 -6.52611 3.14738
 4.11691 0.381263 -12.7918
 -0.826155 1.93838 1.5958
 -9.83713 -0.956619 -1.07593
 6.59199 -5.26178 -3.59278
 3.55955 -0.557716 4.6829
 -0.111996 -4.1503 14.8792
 14.1723 2.78596 -12.4758
 6.25958 8.72879 4.15777
 0.583193 1.92851 -5.48798
 9.96297 0.93518 -4.16936
 -3.4437 15.0193 -2.47204
 -3.11261 -1.36097 -3.46731
 -0.957064 -0.039361 2.37385
 12.0433 7.87029 0.252458
 3.78811 4.36332 9.24761
 -2.57827 -0.209033 -13.6418
 -3.09041 3.0965 -3.64447
 -0.74164 0.385882 9.66928
 -14.8993 2.18061 -3.21702
 1.0723 0.206191 6.36376
 10.1137 0.41918 0.520012
 2.47207 -11.2897 -9.10599
 0.142956 -0.032499 2.74342
 -5.37421 3.81407 18.8369
 0.413583 0.154618 1.50393
 7.57953 -12.3422 11.6038
 -7.71799 -0.870675 -8.07315
 -2.02728 0.827296 8.31511
 12.3034 -12.6483 -8.73666
 1.46598 3.69064 2.44893
 0.204862 1.93692 4.25418
 2.6269 -3.77668 6.03941
 -2.80845 0.878049 -5.86389
 7.4146 -4.34576 0.143217
