 5.32354e+06 -146323
 5.32394e+06 -146725
 5.32162e+06 -144403
 5.32104e+06 -143821
 5.32183e+06 -144618
 5.32399e+06 -146775
 5.32762e+06 -150404
 5.40154e+06 -151579
 5.40159e+06 -151633
 5.39837e+06 -148413
 5.39873e+06 -148785
 5.39697e+06 -147013
 5.39535e+06 -145393
 5.39397e+06 -144015
 5.39378e+06 -143820
 5.39289e+06 -142937
 5.3925e+06 -142544
 5.38878e+06 -138823
 5.38489e+06 -134934
 5.38189e+06 -131930
 5.37966e+06 -129704
 5.38044e+06 -130483
 5.37685e+06 -126894
 5.37501e+06 -125051
 5.37412e+06 -124169
 5.37305e+06 -123090
 5.37244e+06 -122487
 5.3725e+06 -122547
 5.37327e+06 -123317
 5.37411e+06 -124154
 5.37513e+06 -125173
 5.37344e+06 -123481
 5.3717e+06 -121740
 5.37129e+06 -121332
 5.37341e+06 -123455
 5.36966e+06 -119700
 5.36838e+06 -118424
 5.36788e+06 -117927
 5.36725e+06 -117298
 5.36746e+06 -117509
 5.36639e+06 -116435
 5.36628e+06 -116327
 5.36571e+06 -115752
 5.3709e+06 -120952
 5.36501e+06 -115052
 5.36548e+06 -115520
 5.36615e+06 -116198
 5.36572e+06 -115768
 5.36519e+06 -115205
 5.36516e+06 -115171
 5.36395e+06 -113960
 5.36361e+06 -113628
 5.36444e+06 -114454
 5.36462e+06 -114639
 5.36359e+06 -113604
 5.36273e+06 -112745
 5.36252e+06 -112535
 5.36225e+06 -112265
 5.36135e+06 -111363
 5.36143e+06 -111443
 5.36193e+06 -111949
 5.36235e+06 -112364
 5.36315e+06 -113167
 5.36299e+06 -113010
 5.3631e+06 -113117
 5.36315e+06 -113164
 5.36289e+06 -112910
 5.36423e+06 -114240
 5.4191e+06 -114335
 5.41934e+06 -114577
 5.41664e+06 -111876
 5.41642e+06 -111649
 5.41475e+06 -109980
 5.41544e+06 -110674
 5.41597e+06 -111228
 5.40941e+06 -104644
 5.4078e+06 -103037
 5.40759e+06 -102820
 5.40682e+06 -102050
 5.40698e+06 -102217
 5.40747e+06 -102706
 5.40749e+06 -102723
 5.40749e+06 -102727
 5.40786e+06 -103098
 5.40859e+06 -103829
 5.41011e+06 -105340
 5.41223e+06 -107464
 5.41535e+06 -110583
 5.41765e+06 -112886
 5.41817e+06 -113399
 5.41966e+06 -114894
 5.42113e+06 -116361
 5.42127e+06 -116505
 5.41757e+06 -112806
 5.4165e+06 -111733
 5.41515e+06 -110384
 5.41411e+06 -109339
 5.4125e+06 -107796
 5.41914e+06 -114145
 5.41303e+06 -103862
 5.41735e+06 -108235
 5.40901e+06 -99837.6
 5.40732e+06 -98151.9
 5.40637e+06 -97202.9
 5.40738e+06 -98209.2
 5.40608e+06 -96912.2
 5.40413e+06 -94957.1
 5.40377e+06 -94597.7
 5.40258e+06 -93413.3
 5.4021e+06 -92927.8
 5.40149e+06 -92321
 5.40121e+06 -92045.1
 5.40158e+06 -92411.8
 5.402e+06 -92828.8
 5.40197e+06 -92801.8
 5.40272e+06 -93556.5
 5.40221e+06 -93038.3
 5.40316e+06 -93991.7
 5.40083e+06 -91659.5
 5.39918e+06 -90014.2
 5.39803e+06 -88858.2
 5.39751e+06 -88344
 5.39679e+06 -87619.3
 5.39605e+06 -86883.4
 5.39561e+06 -86440.7
 5.39629e+06 -87124.8
 5.39658e+06 -86876.4
 5.39528e+06 -85576.6
 5.39769e+06 -87999.5
 5.39325e+06 -83549.6
 5.39214e+06 -82433.8
 5.39134e+06 -81636.9
 5.39059e+06 -80888.6
 5.39015e+06 -80446.3
 5.39018e+06 -80480
 5.39079e+06 -81089.5
 5.39251e+06 -82806
 5.39693e+06 -87228.1
 5.39532e+06 -85619.2
 5.39476e+06 -85059.6
 5.3956e+06 -85901.3
 5.39471e+06 -85004.9
 5.39335e+06 -83651.2
 5.39256e+06 -82857.6
 5.39285e+06 -83153.6
 5.39423e+06 -84532.8
 5.39904e+06 -89334.7
 5.40146e+06 -91765.2
 5.40479e+06 -95074.1
 5.40203e+06 -92324.1
 5.40201e+06 -92316.9
 5.40129e+06 -91601.7
 5.40024e+06 -90543.4
 5.39806e+06 -88370.3
 5.39741e+06 -87715.2
 5.40026e+06 -90563.8
 5.40103e+06 -91339
 5.40023e+06 -90539.4
 5.40251e+06 -92820.4
 5.40495e+06 -95253.2
 5.40023e+06 -91195.5
 5.39759e+06 -88551.8
 5.3973e+06 -88263
 5.40067e+06 -91622.1
 5.40583e+06 -88805.8
 5.40655e+06 -89524.4
 5.41375e+06 -96971.2
 5.40411e+06 -87081.6
 5.40332e+06 -86291.9
 5.40233e+06 -85307.2
 5.40104e+06 -84012.2
 5.39962e+06 -82593.5
 5.39954e+06 -82516.3
 5.39826e+06 -81236.4
 5.39712e+06 -80095.9
 5.3965e+06 -79472
 5.39684e+06 -79818.3
 5.40028e+06 -83254
 5.39788e+06 -80856
 5.39677e+06 -79746.4
 5.39645e+06 -79425.5
 5.39703e+06 -80005.4
 5.40625e+06 -89224.2
 5.40695e+06 -85674.2
 5.40449e+06 -83208.5
 5.39982e+06 -78542.6
 5.40186e+06 -80588.6
 5.39922e+06 -77937.1
 5.39782e+06 -76544
 5.39791e+06 -76631.9
 5.39788e+06 -76603.9
 5.39619e+06 -74911.4
 5.39501e+06 -73734.6
 5.39474e+06 -73464
 5.39689e+06 -75605.4
 5.39354e+06 -72258.3
 5.39248e+06 -71200.7
 5.39213e+06 -70856.5
 5.3926e+06 -71318.8
 5.39161e+06 -70332.6
 5.39007e+06 -68787.2
 5.38974e+06 -68460.2
 5.39014e+06 -68857.1
 5.39031e+06 -69033.5
 5.38962e+06 -68336.8
 5.38906e+06 -67780.3
 5.3887e+06 -67421.8
 5.38839e+06 -67114.3
 5.38808e+06 -66804.3
 5.38787e+06 -66586.7
 5.38783e+06 -66548.1
 5.38789e+06 -66615.6
 5.38779e+06 -66511.6
 5.38758e+06 -66301.3
 5.38744e+06 -66166.3
 5.38752e+06 -66243.2
 5.38795e+06 -66668.5
 5.38879e+06 -67508.9
 5.3904e+06 -69115.5
 5.3884e+06 -67120.5
 5.38735e+06 -66070.2
 5.38656e+06 -65283.7
 5.38581e+06 -64526.8
 5.38529e+06 -64011.9
 5.38501e+06 -63726.1
 5.38481e+06 -63531.6
 5.38449e+06 -63212
 5.38403e+06 -62747.9
 5.38361e+06 -62332.1
 5.38331e+06 -62033.6
 5.38312e+06 -61844.8
 5.38304e+06 -61763.5
 5.38305e+06 -61770.9
 5.3831e+06 -61818.4
 5.38318e+06 -61900.8
 5.38327e+06 -61991.5
 5.38326e+06 -61981.1
 5.38328e+06 -62001.2
 5.38363e+06 -62346.3
 5.38511e+06 -63831.2
 5.38468e+06 -63401.7
 5.38493e+06 -63647.1
 5.38612e+06 -64836.3
 5.38576e+06 -64482.5
 5.38607e+06 -64792
 5.40158e+06 -80580.9
 5.38562e+06 -64338.9
 5.38556e+06 -64272.8
 5.38637e+06 -65089.8
 5.38461e+06 -63324.3
 5.38399e+06 -62706.8
 5.38373e+06 -62443.7
 5.38369e+06 -62409.9
 5.38399e+06 -62702.4
 5.38466e+06 -63375.7
 5.38489e+06 -63605.4
 5.38533e+06 -64049.8
 5.38446e+06 -63176.2
 5.3839e+06 -62621.3
 5.38369e+06 -62409.5
 5.38369e+06 -62404.2
 5.38377e+06 -62482.9
 5.38393e+06 -62645.9
 5.38426e+06 -62981.2
 5.38484e+06 -63558.7
 5.38567e+06 -64388.7
 5.3867e+06 -65412.7
 5.43037e+06 -66169.7
 5.43017e+06 -65974.8
 5.43101e+06 -66816.5
 5.43153e+06 -67335.6
 5.43235e+06 -68153.4
 5.43269e+06 -68488.4
 5.43272e+06 -68522.4
 5.43231e+06 -68114.8
 5.43251e+06 -68309.2
 5.43292e+06 -68726.7
 5.43363e+06 -69430.4
 5.43518e+06 -70985.1
 5.43808e+06 -73886.2
 5.43656e+06 -72361.4
 5.435e+06 -70798.2
 5.4338e+06 -69603.1
 5.43324e+06 -69038.2
 5.43319e+06 -68989
 5.43349e+06 -69289.8
 5.43376e+06 -69561.3
 5.43447e+06 -70277.3
 5.43549e+06 -71295
 5.43672e+06 -72520.7
 5.4365e+06 -72303.3
 5.43531e+06 -71108
 5.43619e+06 -71989.2
 5.43541e+06 -71209.2
 5.43479e+06 -70587.9
 5.43497e+06 -70775.8
