 5.27925e+06 -108852
 5.27584e+06 -105447
 5.2771e+06 -106705
 5.2808e+06 -110400
 5.28212e+06 -111753
 5.27853e+06 -108135
 5.28245e+06 -112054
 5.27876e+06 -108370
 5.27995e+06 -109562
 5.28476e+06 -114362
 5.28111e+06 -110721
 5.28504e+06 -114647
 5.28767e+06 -117273
 5.28284e+06 -112450
 5.28354e+06 -113151
 5.28896e+06 -118565
 5.28472e+06 -114329
 5.28573e+06 -115335
 5.29279e+06 -122390
 5.29035e+06 -119960
 5.28861e+06 -118221
 5.29398e+06 -123587
 5.2904e+06 -120006
 5.29178e+06 -121389
 5.29873e+06 -128329
 5.29618e+06 -125788
 5.30007e+06 -129689
 5.30032e+06 -129927
 5.29585e+06 -125459
 5.29618e+06 -125789
 5.30228e+06 -131878
 5.29617e+06 -125781
 5.29528e+06 -124890
 5.29805e+06 -127658
 5.29432e+06 -123927
 5.29225e+06 -121856
 5.29649e+06 -126095
 5.29377e+06 -123382
 5.29344e+06 -123049
 5.29887e+06 -128477
 5.29668e+06 -126292
 5.29655e+06 -126161
 5.30034e+06 -129950
 5.29671e+06 -126324
 5.29464e+06 -124245
 5.30002e+06 -129636
 5.2936e+06 -123205
 5.29264e+06 -122246
 5.3e+06 -129619
 5.293e+06 -122607
 5.29109e+06 -120693
 5.29471e+06 -124322
 5.29085e+06 -120456
 5.2926e+06 -122213
 5.28956e+06 -119169
 5.2914e+06 -121010
 5.28825e+06 -117855
 5.28586e+06 -115464
 5.28636e+06 -115971
 5.28729e+06 -116895
 5.28482e+06 -114428
 5.28672e+06 -116338
 5.285e+06 -114614
 5.28296e+06 -112566
 5.28251e+06 -112117
 5.28382e+06 -113426
 5.28393e+06 -113539
 5.28589e+06 -115491
 5.28546e+06 -113417
 5.28463e+06 -112583
 5.282e+06 -109955
 5.28304e+06 -111154
 5.28077e+06 -108889
 5.28127e+06 -109384
 5.27904e+06 -107160
 5.27837e+06 -106487
 5.277e+06 -105122
 5.27725e+06 -105369
 5.27912e+06 -107226
 5.2752e+06 -103318
 5.27479e+06 -102904
 5.27515e+06 -103270
 5.27315e+06 -101301
 5.27163e+06 -99784.4
 5.27233e+06 -100486
 5.27215e+06 -100299
 5.27034e+06 -98768
 5.27082e+06 -99255
 5.2694e+06 -97828.1
 5.26939e+06 -97823.1
 5.28504e+06 -114781
 5.26876e+06 -97556.3
 5.2674e+06 -96195.2
 5.27412e+06 -103036
 5.26671e+06 -95710.4
 5.26697e+06 -95959.3
 5.2667e+06 -95700.3
 5.2666e+06 -95604.4
 5.2679e+06 -97013.9
 5.27028e+06 -99390.4
 5.27322e+06 -102414
 5.26807e+06 -97303.7
 5.27e+06 -99305.4
 5.2666e+06 -95932.5
 5.26618e+06 -95600.4
 5.26613e+06 -95556.8
 5.26701e+06 -96463.5
 5.2758e+06 -105222
 5.26622e+06 -95562.6
 5.27009e+06 -99430.2
 5.26466e+06 -94038
 5.26515e+06 -94401.8
 5.26607e+06 -95332.9
 5.2659e+06 -95022.9
 5.26792e+06 -97037.9
 5.27463e+06 -102558
 5.27771e+06 -105637
 5.27009e+06 -98016.6
 5.26905e+06 -96982.7
 5.2691e+06 -97037.1
 5.26771e+06 -95639.6
 5.26743e+06 -95359.3
 5.26829e+06 -96221.9
 5.2685e+06 -96438.2
 5.26894e+06 -96866.3
 5.2725e+06 -100427
 5.27181e+06 -99746.4
 5.27029e+06 -98217.6
 5.27278e+06 -100711
 5.5126e+06 -98792.6
 5.51167e+06 -97854.5
 5.51132e+06 -97500.2
 5.5109e+06 -97082.1
 5.51282e+06 -99003.3
 5.51107e+06 -97250.4
 5.50975e+06 -95932.1
 5.50811e+06 -94296.5
 5.50679e+06 -92977.3
 5.50462e+06 -90803.6
 5.50515e+06 -91341.4
 5.50564e+06 -91828.7
 5.50424e+06 -90416.9
 5.50622e+06 -92403.3
 5.50676e+06 -92950
 5.50532e+06 -91505.8
 5.51821e+06 -91791.3
 5.51742e+06 -91000.5
 5.51539e+06 -88963.9
 5.51439e+06 -87963.9
 5.51781e+06 -91390.9
 5.51565e+06 -89223.3
 5.51674e+06 -90307
 5.51575e+06 -89329.9
 5.517e+06 -90579.3
 5.5115e+06 -85074.7
 5.51088e+06 -84454.7
 5.51264e+06 -86227.6
 5.50954e+06 -83114.3
 5.50914e+06 -82712.6
 5.51212e+06 -85703.1
 5.51527e+06 -88884
 5.50951e+06 -83080
 5.51183e+06 -85405.6
 5.51259e+06 -86173.9
 5.51079e+06 -84361.9
 5.51082e+06 -84394.3
 5.51108e+06 -84665.5
 5.50929e+06 -82866.9
 5.51032e+06 -83897.9
 5.51462e+06 -88200.3
 5.51054e+06 -84115.7
 5.50982e+06 -83397.5
 5.51145e+06 -85031.4
 5.51077e+06 -84345.3
 5.50834e+06 -81916.7
 5.50888e+06 -82454.6
 5.50899e+06 -82576.5
 5.51726e+06 -91062.5
 5.50822e+06 -81794.4
 5.50802e+06 -81605.9
 5.50772e+06 -81293.6
 5.50755e+06 -81126.8
 5.50673e+06 -80309.1
 5.50691e+06 -80487.4
 5.50777e+06 -81345.9
 5.51144e+06 -85018.7
 5.50778e+06 -81361.8
 5.50637e+06 -79949.7
 5.5049e+06 -78471
 5.50568e+06 -79262.8
 5.50582e+06 -79398.6
 5.50478e+06 -78350.2
 5.50648e+06 -80061.1
 5.50741e+06 -80992.8
 5.50516e+06 -78738.2
 5.50489e+06 -78468.5
 5.50707e+06 -80651
 5.50741e+06 -80984.7
 5.50643e+06 -80002.8
 5.50675e+06 -80328.4
 5.5064e+06 -79977.5
 5.50449e+06 -78059.3
 5.50589e+06 -79462.9
 5.50739e+06 -80974.1
 5.50484e+06 -78416.5
 5.50533e+06 -78902.7
 5.50785e+06 -81438.7
 5.50546e+06 -79030.9
 5.50559e+06 -79166.8
 5.50873e+06 -82314.4
 5.50755e+06 -81125.5
 5.50871e+06 -82285.4
 5.51016e+06 -83741.6
 5.50974e+06 -83321.3
 5.5093e+06 -82871
 5.50963e+06 -83201.4
 5.51287e+06 -86445.5
 5.51118e+06 -82176.2
 5.51181e+06 -82808
 5.51349e+06 -84493.2
 5.51182e+06 -82823.8
 5.51179e+06 -82787.2
 5.51581e+06 -86812.7
 5.51265e+06 -83650.3
 5.51133e+06 -82332.2
 5.51299e+06 -83988.6
 5.51244e+06 -83445.5
 5.51093e+06 -81927
 5.51197e+06 -82966.4
 5.51212e+06 -83125
 5.51143e+06 -82430.4
 5.51235e+06 -83349.8
 5.51253e+06 -83532.5
 5.51301e+06 -84011.7
 5.51331e+06 -84306.7
 5.51296e+06 -83960.5
 5.51439e+06 -85403.2
 5.51494e+06 -85943.4
 5.51399e+06 -84985.9
 5.51545e+06 -86459.5
 5.51692e+06 -87923.8
 5.51544e+06 -86436.2
 5.51638e+06 -87379.3
 5.51694e+06 -87941.2
 5.5158e+06 -86800.2
 5.51548e+06 -86482.3
 5.51711e+06 -88120.9
 5.51706e+06 -88059.1
 5.51644e+06 -87440.8
 5.51709e+06 -88100.7
 5.51712e+06 -88128.1
 5.51462e+06 -85621.8
 5.51571e+06 -86709.6
 5.51744e+06 -88446.2
 5.5148e+06 -85794
 5.51601e+06 -87008
 5.5193e+06 -90312.6
 5.51543e+06 -86428
 5.515e+06 -85999.8
 5.51796e+06 -88966.6
 5.51567e+06 -86671
 5.51508e+06 -86077.8
 5.51818e+06 -89185.7
 5.51827e+06 -89276.9
 5.51731e+06 -88311.7
 5.5189e+06 -89899.9
 5.51921e+06 -90221.2
 5.51801e+06 -89004.5
 5.52022e+06 -91220.8
 5.52446e+06 -95459.4
 5.52368e+06 -94692.2
 5.52406e+06 -95063.8
 5.52136e+06 -92351.5
 5.5188e+06 -89794.8
 5.52189e+06 -92901.7
 5.51946e+06 -90464.1
 5.51612e+06 -87117.6
 5.51688e+06 -87881
 5.51893e+06 -89935.5
 5.51879e+06 -89794.9
 5.51728e+06 -88273.9
 5.51742e+06 -88417.2
 5.51906e+06 -90057.1
 5.52292e+06 -93937.2
 5.51999e+06 -90989.5
 5.51843e+06 -89431.2
 5.52111e+06 -92103.1
 6.08164e+06 -94788.4
 6.07793e+06 -91044.7
 6.08083e+06 -93941.5
 6.51555e+06 -91131.6
 6.51179e+06 -87382.1
 6.51048e+06 -86071.5
 6.5107e+06 -86294.2
 6.50773e+06 -83322.9
 6.50633e+06 -81919.6
 6.50683e+06 -82428.2
 6.50459e+06 -80181.4
 6.50419e+06 -79786.4
 6.50512e+06 -80717.6
 6.50298e+06 -78576.6
 6.50286e+06 -78456.9
 6.50475e+06 -80345.4
