 -4.18003 1.33127 -15.417
 -0.0462339 0.0403435 -0.0747336
 -0.217542 1.72138 -6.54635
 14.6627 -1.55283 1.06887
 -1.49805 0.350916 -1.17988
 -6.3475 -2.23127 -11.655
 -6.33597 -3.24591 -14.0204
 -9.46765 8.52583 -0.520235
 -2.11505 1.96616 -6.83512
 -4.00523 -1.99326 -11.1163
 -5.31409 -9.44597 13.0462
 -0.240989 -0.0119418 -2.76882
 1.29427 3.43732 -16.8564
 -0.778475 2.37781 3.84435
 -0.722316 0.723319 1.44962
 -9.96013 -4.53099 -15.4838
 -3.14648 -4.76739 -4.24103
 -0.170866 0.129976 -0.709289
 -2.93771 10.1334 13.3888
 4.94739 3.36035 8.7906
 0.249738 -4.83523 -2.36263
 7.98277 -8.17179 7.88431
 -11.6826 -5.69715 1.99651
 -1.83132 -4.12694 0.494732
 0.0330635 0.0735196 0.0533013
 -3.01354 -13.6702 12.8281
 4.64689 -1.10765 15.0703
 -3.48849 2.41229 -0.961706
 4.92106 -4.13999 -5.59609
 1.53355 -0.778307 -11.1953
 -0.887223 -0.519574 -0.0907542
 -2.77703 0.280604 -6.27823
 -12.1409 -6.08841 -14.4019
 5.00779 -2.69362 17.8729
 0.103403 0.547122 0.188512
 0.496733 3.18711 7.15804
 -6.58992 0.938458 1.6666
 -0.859366 -0.733098 -17.8708
 -1.67534 -4.21363 10.5687
 -0.92871 1.34475 9.96921
 1.36655 -2.73149 0.933252
 -7.21614 9.12451 5.82815
 -9.47336 -13.8894 -7.8498
 -15.7414 -2.39909 9.42774
 4.47566 16.2376 -0.663738
 4.46153 0.896024 0.253529
 -0.724489 -0.528958 -2.58513
 -0.537236 5.92896 3.90394
 -4.06177 14.5327 -5.96022
 -4.56618 8.38007 13.2963
 1.74959 10.7116 -2.35272
 -6.15905 -11.9289 -6.57591
 -1.593 -0.229815 -7.80524
 2.06677 -0.238235 13.8671
 -9.82947 2.62686 14.4257
 6.64495 -4.73986 6.97614
 5.78484 5.21478 7.32781
 -5.63406 -4.31775 12.6881
 -4.22686 6.10777 -7.12978
 -2.46172 2.95108 -0.344328
 -0.0157428 0.0834713 5.26403
 -0.336854 3.5489 -14.9242
 -1.40995 5.41545 17.6381
 0.255905 0.589463 7.94964
 8.44682 1.09202 -16.4301
 0.693732 0.834698 13.2118
 1.76533 -11.0092 -1.67479
 -5.34208 -0.150661 0.520465
 6.99218 9.79985 -3.45955
 -3.36606 4.35328 7.12413
 -1.74218 9.52676 -14.6619
 0.289745 1.11438 -19.36
 1.07902 0.0275788 -2.73607
 0.301213 -0.37314 0.11284
 13.6466 2.32182 7.92829
 9.55434 2.72933 -0.436263
 -1.0708 7.77303 -12.1387
 0.706267 -0.29702 0.167506
 -6.36424 1.08131 -12.0494
 -17.635 -8.41243 -4.22654
 14.9088 -3.0857 4.02627
 -10.5287 -4.17861 15.9304
 6.54601 -1.3571 0.756381
 -2.45246 -9.08758 -5.8942
 -8.31218 0.74865 -12.6126
 -0.129295 0.316706 1.01506
 5.68244 4.7819 -6.88802
 -8.30658 -11.3924 13.2339
