 -2.28902 1.75943 18.6345 0 0
 1.51901 -0.251083 12.309 0 0
 -0.868773 -3.84647 5.47473 0 0
 -12.0245 0.205018 -0.548255 0 0
 2.07439 8.21899 -11.3564 0 0
 2.1887 0.722504 -2.6643 0 0
 0.522692 3.46572 -11.4336 0 0
 15.4532 -8.56016 9.19001 0 0
 -2.30006 0.919016 5.32782 0 0
 -8.48704 11.2763 2.97193 0 0
 0.166772 0.479744 2.13317 0 0
 -9.65943 2.52451 0.965355 0 0
 -0.0468987 0.122168 0.0189147 0 0
 -2.54773 8.01341 8.35016 0 0
 10.4933 9.34127 -0.454627 0 0
 -0.59018 4.26281 1.35315 0 0
 0.153313 -0.266096 1.1075 0 0
 3.85599 0.0501686 1.00992 0 0
 -0.467812 -10.5503 -7.24342 0 0
 0.476995 -3.27363 -4.57431 0 0
 -2.49867 0.229411 -10.6197 0 0
 4.12281 -5.37501 8.48504 0 0
 -0.668006 0.632316 -10.1889 0 0
 -10.4115 8.87986 -7.64522 0 0
 3.03738 6.53484 -13.2538 0 0
 -2.93428 -0.0734368 -9.04027 0 0
 -1.00636 0.397551 -0.914997 0 0
 -0.245229 10.733 -9.68623 0 0
 -7.47918 6.66829 -11.3972 0 0
 1.7745 1.43658 -1.67218 0 0
 3.35926 -8.34976 -4.14093 0 0
 2.49233 -1.2963 4.80285 0 0
 0.994413 -11.3957 -0.672019 0.00842569 -6669.04
 1.77839 5.66825 -0.00438775 0.0376746 -10064.2
 -4.44402 7.85623 -7.65428 0.015617 -9111.92
 0.484879 -1.66971 -0.880132 1.08132 -17642.5
 -2.31186 0.901951 -2.04233 0.0943745 -14467.5
 -5.63819 1.9596 16.9059 0.00665236 -6326.09
 -3.51844 1.07884 1.68722 0.196409 -12454.5
 -5.00988 -11.5896 -10.3975 0.00686709 -6437.1
 8.27198 -16.9833 -0.0198223 0.00251252 -4842.96
 1.46407 -5.46741 6.01641 0.0186666 -8348.7
 -3.11973 1.81585 17.0354 0.00193571 -6004.91
 -7.66041 -0.0728707 1.98824 0.0209913 -9985.9
 -5.92365 -2.23741 18.5648 0.00593682 -4770.16
 -7.75454 5.75619 4.47594 0.00933374 -7716.22
 9.27484 -2.87962 7.68092 0.00535746 -6283.22
 -6.87537 12.0066 3.4002 0.0112257 -7224.07
 -10.4195 0.367014 -7.48101 0.0111714 -8419.31
 -0.28996 -1.56818 1.10864 0.248049 -14256.4
 0.0810563 -1.24084 -1.78113 0.305252 -16903
 -4.50114 -4.36385 12.1405 0.00334176 -4559.92
 -0.322069 2.25245 2.30379 0.0883811 -12511.3
 -3.00259 -1.33708 16.727 0.00444835 -6453.8
 6.45738 -8.18017 -1.05678 0.00955734 -6802.34
 12.1148 -2.66711 15.5071 0.00287108 -5109.43
 8.98888 2.83707 12.4314 0.0100311 -6537.69
 -3.09617 -3.47029 -5.54617 0.0415912 -11579.5
 0.717709 -1.08962 -1.07028 0.341008 -18783.5
 0.0310932 0.205373 -9.7948 0.102583 -11558.1
 3.5819 -3.91133 1.23164 0.039214 -10215.1
 -3.6203 4.88728 -2.15776 0.0253118 -9666.99
 2.88704 -0.0565362 8.32 0.0107436 -7853.72
 -3.69234 -2.65376 -1.94344 0.0543353 -11389.7
 2.40896 -0.098156 -2.19288 0.25062 -16322.6
 0.0975915 -0.195121 -0.662265 0.192375 -22260.2
 -4.71838 -7.54463 -6.77944 0.0153175 -9131.25
 -1.00304 0.246701 -15.2363 0.00890918 -7703.43
 -3.57976 1.55448 -0.459714 0.0749257 -13262.8
 -12.7938 10.9023 -5.72667 0.00723568 -6641.89
 -4.04811 -1.94767 -4.6055 0.0389878 -11140.1
 8.76468 7.19597 -11.3741 0.00446589 -5334.41
 -1.66338 3.63759 -0.702122 0.0503212 -12027.1
 -2.89584 -1.17214 -17.096 0.00999819 -6106.21
 -1.15067 1.40486 -5.62196 0.0287431 -10926.9
 -0.769699 -2.44439 3.10883 0.0635879 -11738.2
 15.9642 1.93578 2.54719 0.00312841 -5221.06
 -3.5723 6.81749 -4.44133 0.0268355 -9256.04
 -3.18825 5.8791 -5.61626 0.0123157 -8676.13
 4.77448 -0.362008 -15.1159 0.00653876 -5947.25
 2.03167 2.48058 1.67619 0.1038 -14671.5
 -0.136835 -0.0350598 17.2938 0.00649629 -6439.8
 2.60287 11.6408 -2.60013 0.00909776 -6831.54
 1.32556 0.0613974 -0.328005 0.366204 -16817.9
 5.12081 9.59612 -1.81772 0.00823625 -7542.77
 -0.0493615 -0.278235 0.266842 1.06284 -19569.7
 14.8236 10.1392 3.47944 0.00321221 -5221.24
 1.05551 -0.94432 -5.58567 0.0616975 -12543.3
 11.0279 6.12746 -4.18559 0.00547342 -6390.11
 -2.72651 0.606653 1.92399 0.0707559 -15170.2
 6.01579 6.87683 -16.8264 0.00581304 -5824.93
 9.3449 2.24299 10.4011 0.00300256 -6249.74
 11.5521 -13.6819 4.50143 0.00222559 -4575.49
 -1.33573 -0.980887 -3.4419 0.100908 -14927
 0.609939 1.03418 -1.08895 0.221104 -16645.7
 -9.07525 4.92385 -8.24408 0.00782466 -7758.44
 -8.3261 3.47043 8.76695 0.00688422 -6913.46
 -1.03908 -5.29891 -8.53756 0.0179859 -8485.81
 -9.7443 4.09202 16.8457 0.00342196 -4746.88
 0.193435 -1.22925 -3.17434 0.155703 -17629.4
 -2.28903 1.75942 18.6345 0.0195267 -6539.51
 1.51901 -0.251083 12.309 0.00445132 -6443.92
 -0.868762 -3.84645 5.47471 0.0257456 -8818.34
 -12.0245 0.205022 -0.548255 0.0114061 -7037.23
 2.07438 8.21897 -11.3564 0.0063083 -6525.51
 2.18864 0.722448 -2.66421 0.253112 -12384.9
 0.522685 3.4657 -11.4336 0.0125113 -8488.16
 15.4532 -8.56016 9.19 0.00222907 -4841.69
 -2.30005 0.91901 5.32778 0.0300519 -8365.68
 -8.48701 11.2762 2.97193 0.0112982 -6435.85
 0.166761 0.479723 2.13308 0.190912 -14785.4
 -9.65941 2.5245 0.965351 0.0129927 -7993.03
 -0.0468563 0.121916 0.0189199 1.0839 -16400.4
 -2.54773 8.01339 8.35015 0.00821929 -7861.37
 10.4933 9.34126 -0.454628 0.00594009 -7385.07
 -0.590176 4.26276 1.35313 0.0663937 -11751.8
 0.153286 -0.266078 1.10736 0.401128 -16078.2
 3.85593 0.0501702 1.0099 0.0938696 -13293.8
 -0.467814 -10.5502 -7.24341 0.0090211 -6752.28
 0.476981 -3.27359 -4.57428 0.0695212 -12231.2
 -2.49865 0.229413 -10.6197 0.0477991 -9495.16
 4.1228 -5.375 8.48502 0.00813246 -5393.47
 -0.667973 0.632283 -10.1888 0.0961434 -10570
 -10.4115 8.87985 -7.64521 0.00674157 -7313.12
 3.03737 6.53483 -13.2538 0.00902421 -7725.86
 -2.93426 -0.0734299 -9.04026 0.0160715 -10837.8
 -1.00627 0.397509 -0.914968 0.240714 -16978.9
 -0.245229 10.733 -9.68622 0.00799166 -6508.65
 -7.47917 6.66828 -11.3972 0.0084845 -6165.32
 1.77444 1.4365 -1.67216 0.228479 -15605.3
 3.35925 -8.34974 -4.14093 0.0116671 -7701.53
 2.49231 -1.29629 4.80282 0.0303397 -10383.4
 0.994206 -11.3757 -0.674423 8.11866 -6679.96
 1.76041 5.62986 -0.00674113 36.6248 -10115.9
 -4.43562 7.83684 -7.64001 15.0596 -9132.07
 0.493709 -1.43295 -0.937521 1721.18 -20010
 -2.26046 0.880467 -2.00809 92.839 -14641.3
 -5.62376 1.95461 16.898 6.41952 -6335.23
 -3.42699 1.04331 1.66987 209.217 -12733
 -5.00414 -11.5767 -10.3885 6.60695 -6443.19
 8.26793 -16.9734 -0.0194423 2.41625 -4845.59
 1.4584 -5.44377 5.99912 18.0149 -8369.63
 -3.11572 1.8069 17.0375 1.89174 -6019.47
 -7.63413 -0.0651366 1.97692 20.2531 -10015.2
 -5.91447 -2.22937 18.5519 5.71988 -4776.04
 -7.7399 5.74522 4.46585 8.99296 -7729.46
 9.26126 -2.87458 7.67344 5.15695 -6289.99
 -6.8807 11.9868 3.39238 10.8988 -7241.91
 -10.4008 0.370736 -7.47231 10.7627 -8434.12
 -0.266588 -1.47687 1.04957 254.467 -14620.5
 0.131242 -1.17966 -1.68362 370.089 -17689.4
 -4.49444 -4.35471 12.131 3.21453 -4564.21
 -0.316433 2.20963 2.2539 87.035 -12650.9
 -2.99975 -1.3252 16.7196 4.29271 -6463.77
 6.44185 -8.16478 -1.05672 9.21081 -6814.21
 12.1078 -2.66482 15.4987 2.76112 -5112.05
 8.98227 2.83032 12.4129 9.70054 -6548.77
 -3.0805 -3.43943 -5.52229 40.4333 -11636.7
 0.592742 -1.11273 -1.03031 509.568 -20790.7
 -0.0292677 0.235928 -9.79829 116.191 -11789.2
 3.55395 -3.88063 1.22146 38.1022 -10268.8
 -3.59803 4.85903 -2.1538 24.5414 -9708.35
 2.8778 -0.0587446 8.29891 10.3573 -7867.02
 -3.6542 -2.62053 -1.94583 53.0141 -11478.7
 2.31907 -0.0538836 -2.17027 258.367 -16778.5
 0.107482 -0.185454 -0.565689 306.297 -23898.3
 -4.70526 -7.52567 -6.77131 14.7588 -9148.94
 -1.00459 0.24699 -15.2169 8.56915 -7713.57
 -3.52499 1.53476 -0.457884 73.6438 -13391.7
 -12.7807 10.8915 -5.72578 6.9651 -6648.95
 -4.0097 -1.94036 -4.58864 37.7737 -11202.6
 8.75272 7.18994 -11.3667 4.29883 -5340.2
 -1.64848 3.59044 -0.697072 49.4302 -12132.1
 -2.8891 -1.16637 -17.0764 9.62873 -6114.22
 -1.14434 1.38534 -5.59006 28.0487 -10987
 -0.757235 -2.40809 3.07015 61.795 -11814.2
 15.952 1.93543 2.54588 3.0098 -5225.16
 -3.55999 6.78388 -4.44637 26.1671 -9297.11
 -3.18646 5.87186 -5.59167 12.0473 -8710.07
 4.76456 -0.358236 -15.1015 6.29376 -5954.24
 1.99085 2.44222 1.64561 102.118 -14828.1
 -0.148963 -0.03182 17.2824 6.27011 -6449.3
 2.60035 11.62 -2.5983 8.76564 -6843.41
 1.19649 0.0446407 -0.36289 402.919 -17598.6
 5.10857 9.58091 -1.81762 7.93327 -7555.45
 -0.000672479 0.0166227 -0.134273 15325.5 -21149
 14.814 10.1328 3.47621 3.08981 -5224.79
 1.0312 -0.938887 -5.54008 60.1149 -12626.9
 11.0133 6.12307 -4.18059 5.2692 -6398.04
 -2.72362 0.629426 1.87454 72.7942 -15423
 6.00861 6.87188 -16.8131 5.59219 -5829.95
 9.33292 2.24186 10.4019 2.89151 -6257.74
 11.5455 -13.6742 4.4988 2.14037 -4578.01
 -1.2901 -0.96732 -3.395 100.97 -15114.1
 0.597991 0.936738 -1.05596 235.068 -17217.6
 -9.05922 4.92023 -8.23505 7.5384 -7771.48
 -8.31374 3.46741 8.75449 6.62816 -6921.89
 -1.04071 -5.279 -8.5163 17.3443 -8506.95
 -9.73495 4.08784 16.8376 3.29085 -4749.85
 0.175605 -1.19855 -3.10477 154.933 -17900.1
 -2.29506 1.75241 18.6068 18.9817 -6562.06
 1.51557 -0.250434 12.2943 4.28349 -6449.69
 -0.858324 -3.82485 5.44795 24.8127 -8846.28
 -12.0017 0.20927 -0.548065 10.992 -7050.4
 2.0702 8.2033 -11.3483 6.07545 -6535.97
 2.13476 0.666311 -2.57325 267.002 -12772.8
 0.516489 3.45359 -11.4138 12.0848 -8506.34
 15.4453 -8.55563 9.18611 2.14349 -4844.01
 -2.28605 0.914146 5.2891 29.1254 -8401.21
 -8.46477 11.2689 2.97126 10.9815 -6452.79
 0.155458 0.459858 2.04207 189.03 -15017.9
 -9.63596 2.51727 0.961335 12.5274 -8010.77
 -0.00966619 -0.290879 0.32026 13629.6 -16511.7
 -2.54632 8.00029 8.33732 7.91382 -7872.06
 10.4818 9.33133 -0.455946 5.71801 -7393.09
 -0.586344 4.2115 1.33126 64.9707 -11850.2
 0.128365 -0.247792 0.967317 435.654 -16768.7
 3.79706 0.0517308 0.990016 92.0593 -13423.1
 -0.469387 -10.5313 -7.23535 8.68795 -6762.34
 0.463669 -3.22825 -4.54543 67.6157 -12314.9
 -2.47784 0.23076 -10.5771 46.6147 -9549.25
 4.11322 -5.36184 8.46906 7.8325 -5401.68
 -0.633802 0.599238 -10.1384 109.805 -10795.3
 -10.4001 8.86976 -7.63822 6.49032 -7322.2
 3.02966 6.52869 -13.237 8.69748 -7737.31
 -2.90943 -0.0668148 -9.03464 15.65 -10882.9
 -0.911377 0.356299 -0.885879 261.481 -17528.2
 -0.245476 10.7151 -9.67775 7.69664 -6518.61
 -7.46989 6.65994 -11.3803 8.17295 -6175.14
 1.71717 1.35557 -1.65228 230.481 -15975.6
 3.34893 -8.33003 -4.1334 11.2451 -7717.05
 2.47194 -1.28848 4.77236 29.4183 -10425.7
 0.993587 -11.3182 -0.681339 31.6969 -6715.52
 1.70814 5.5182 -0.0136685 146.871 -10279.8
 -4.41137 7.78092 -7.59882 58.9325 -9194.95
 0.387436 0.674956 -1.28598 41902.4 -23251.6
 -2.1078 0.817325 -1.9084 389.909 -15193.9
 -5.58202 1.94015 16.875 25.1601 -6361.89
 -3.12478 0.920752 1.6272 1376.62 -14249.6
 -4.98764 -11.5393 -10.3626 25.6642 -6460.1
 8.25626 -16.945 -0.0183478 9.37563 -4853.66
 1.442 -5.37556 5.94909 70.8224 -8442.95
 -3.10367 1.78103 17.0443 7.72587 -6064.01
 -7.55827 -0.0429664 1.94421 79.1716 -10090
 -5.888 -2.20618 18.515 22.3132 -4793.37
 -7.69772 5.7136 4.43674 35.0565 -7765.03
 9.22214 -2.86007 7.65187 20.0604 -6308.72
 -6.89675 11.9294 3.36965 43.5448 -7295.64
 -10.3468 0.381464 -7.44724 41.9718 -8475.24
 -0.178094 -1.17129 0.878288 1337.73 -15868
 0.291506 -0.980323 -1.33865 1713.31 -17596.1
 -4.47519 -4.32841 12.1034 12.4861 -4577.61
 -0.300012 2.08474 2.10696 355.202 -13016.6
 -2.99152 -1.29078 16.6986 16.8266 -6493.49
 6.39711 -8.12042 -1.05653 35.9535 -6848.58
 12.0877 -2.65822 15.4744 10.7137 -5119.54
 8.96327 2.81079 12.3591 38.2644 -6580.8
 -3.03526 -3.34971 -5.45267 161.714 -11792.8
 0.33779 -2.55521 -0.748728 18932.3 -14844.4
 -0.249932 0.349455 -9.83408 1312.33 -14209.6
 3.47274 -3.7914 1.19193 152.198 -10428.3
 -3.53348 4.77704 -2.14225 97.7736 -9839.67
 2.85115 -0.0650945 8.23807 40.5064 -7906.91
 -3.54296 -2.52385 -1.95227 212.663 -11698.9
 2.04272 0.108291 -2.11312 1489.07 -19076.6
 0.12637 -0.00469324 -0.351316 572.607 -23792.6
 -4.66748 -7.47104 -6.74783 57.5506 -9197.53
 -1.00904 0.247818 -15.1613 33.2655 -7743.22
 -3.36423 1.47681 -0.452171 302.775 -13746.4
 -12.7431 10.8605 -5.72321 27.1004 -6669.5
 -3.8984 -1.91941 -4.53975 149.391 -11370.4
 8.71826 7.17258 -11.3455 16.7298 -5357.85
 -1.60416 3.45195 -0.682118 205.213 -12479.9
 -2.8697 -1.14977 -17.0197 37.5145 -6137.4
 -1.12563 1.32874 -5.49663 114.258 -11190.1
 -0.720965 -2.30198 2.95677 256.41 -12169.8
 15.917 1.93442 2.54213 11.6883 -5235.71
 -3.52399 6.68596 -4.46212 106.213 -9430.76
 -3.18157 5.85182 -5.51929 49.4194 -8822.89
 4.736 -0.347373 -15.06 24.4842 -5974.48
 1.87127 2.3297 1.55551 418.452 -15246.6
 -0.184112 -0.0224396 17.2494 24.5915 -6477.47
 2.5931 11.5601 -2.59305 34.2145 -6880.76
 0.773559 0.00123775 -0.487924 2293.84 -19749.3
 5.07326 9.53709 -1.81736 30.944 -7595.06
 0.220757 0.528821 -1.59859 10687.4 -21288.7
 14.7863 10.1144 3.46693 11.9945 -5234.52
 0.960745 -0.922841 -5.40702 242.298 -12868.2
 10.9712 6.1104 -4.16621 20.5074 -6420.82
 -2.74442 0.71134 1.72282 451.088 -16765.4
 5.98797 6.85761 -16.7749 21.722 -5845.2
 9.29844 2.23871 10.4045 11.2694 -6280.41
 11.5266 -13.6519 4.49121 8.30567 -4585.56
 -1.15379 -0.925903 -3.25458 439.486 -15624.8
 0.522387 0.593135 -0.960496 1927.16 -21852.4
 -9.01303 4.90979 -8.20902 29.409 -7809.77
 -8.27816 3.45871 8.71859 25.7949 -6944.79
 -1.04541 -5.22152 -8.45504 67.7867 -8564.81
 -9.70803 4.07581 16.8145 12.7683 -4758.23
 0.124613 -1.10327 -2.90026 641.22 -18495.9
 -2.3129 1.73213 18.5265 76.101 -6630.45
 1.50569 -0.248567 12.252 16.6567 -6467.16
 -0.828209 -3.76253 5.37068 97.4514 -8949.04
 -11.9361 0.221494 -0.547535 42.8854 -7085.54
 2.05819 8.15811 -11.3252 23.6844 -6568.92
 1.97501 0.464609 -2.28016 1683.99 -14961.4
 0.498585 3.4186 -11.3565 47.5131 -8562.36
 15.4224 -8.54261 9.17492 8.31459 -4850.57
 -2.24554 0.899988 5.17698 115.567 -8504.39
 -8.39987 11.2481 2.96953 44.029 -6503.83
 0.122884 0.399802 1.77509 759.641 -15593.6
 -9.56834 2.49643 0.949724 48.9299 -8057.99
 0.0727499 -1.20211 1.63973 9836.32 -12971
 -2.54225 7.96256 8.30037 30.7977 -7901.26
 10.4487 9.30272 -0.459753 22.2469 -7416.11
 -0.575161 4.06165 1.26708 264.667 -12140.6
 0.0474786 -0.301149 0.540689 1512.81 -17293.9
 3.62489 0.0563541 0.931673 373.166 -13725.1
 -0.473919 -10.4767 -7.21209 33.8417 -6791.14
 0.425137 -3.09654 -4.46139 269.605 -12531.4
 -2.41768 0.234003 -10.4524 188.772 -9716.04
 4.08562 -5.32392 8.42304 30.5473 -5428.04
 -0.484801 0.476049 -9.96443 1313.61 -13180
 -10.3672 8.8407 -7.61809 25.2646 -7349.04
 3.00743 6.51105 -13.1886 33.9758 -7772.72
 -2.83677 -0.0474133 -9.01976 63.2224 -11020.7
 -0.583341 0.230477 -0.802034 1568.5 -19248.8
 -0.24618 10.6635 -9.65331 30.0041 -6550.23
 -7.44316 6.6359 -11.3317 31.87 -6204.61
 1.54563 1.1056 -1.59419 1106.99 -17679.8
 3.31917 -8.2732 -4.11167 43.9041 -7762.54
 2.41291 -1.26595 4.68378 117.538 -10563.4
 0.992492 -11.2224 -0.69272 71.6696 -6756.74
 1.61951 5.32912 -0.0263679 347.752 -10445.5
 -4.37106 7.68797 -7.53026 132.795 -9240.93
 0.139657 3.14954 -1.60441 33610.1 -14042.4
 -1.8375 0.715589 -1.74433 923.023 -15378.5
 -5.51227 1.91588 16.8374 57.1571 -6397.97
 -5.60447 3.7205 -0.632774 313678 -9930.34
 -4.96036 -11.4775 -10.3198 57.1525 -6441.75
 8.23695 -16.8979 -0.0165243 20.9535 -4867.78
 1.41451 -5.26184 5.86503 163.366 -8651.24
 -3.08182 1.73779 17.0583 19.1603 -6142.64
 -7.43244 -0.00643001 1.88973 176.178 -10044.4
 -5.84401 -2.16758 18.4537 50.2747 -4817.79
 -7.62777 5.66122 4.38836 78.6401 -7785.22
 9.15731 -2.83605 7.6161 45.122 -6386.46
 -6.92602 11.8332 3.33121 102.883 -7378
 -10.2571 0.399339 -7.40579 93.85 -8554.06
 -0.00409174 -0.622911 0.615067 3259.71 -16717.1
 0.445387 -0.525063 -0.856323 4388.4 -20546.9
 -4.4433 -4.28489 12.0578 27.9312 -4593.91
 -0.271197 1.87539 1.85391 842.47 -13201.8
 -2.97775 -1.23311 16.6641 38.2389 -6540.61
 6.32273 -8.04676 -1.05621 81.0868 -6910.42
 12.0543 -2.64732 15.4344 23.9476 -5146.12
 8.9319 2.77815 12.269 88.072 -6654.47
 -2.96029 -3.19858 -5.33436 376.832 -11814.3
 0.0906948 -4.24482 -0.430274 16313.5 -12083.8
 -9.89044 1.42516 -14.4991 1.09193e+06 -6511.75
 3.33486 -3.64189 1.14276 354.15 -10732.1
 -3.42467 4.63887 -2.1225 227.243 -10037.8
 2.80684 -0.0757109 8.13683 92.0849 -8025.39
 -3.35546 -2.36207 -1.96204 486.091 -11760.1
 3.9889 -0.216049 2.12579 316206 -13161.7
 0.252548 0.185925 -0.507961 3524.45 -30999.9
 -4.6049 -7.38054 -6.70868 128.413 -9167.5
 -1.01696 0.249252 -15.0698 71.2201 -7588.71
 -3.09042 1.38135 -0.442494 685.139 -13616.3
 -12.6809 10.8091 -5.71893 60.8052 -6712.96
 -3.7123 -1.88526 -4.45823 338.45 -11420.1
 8.6612 7.14379 -11.3102 37.4107 -5349.83
 -1.52308 3.21312 -0.658631 504.572 -12798.4
 -2.83786 -1.12215 -16.9258 83.4929 -6111.82
 -1.08953 1.2328 -5.33525 279.386 -11314
 -0.647531 -2.11221 2.75618 761.515 -14012.7
 15.8591 1.93274 2.5359 26.2025 -5291.95
 -3.46208 6.51927 -4.49307 259.353 -9630.97
 -3.17461 5.82208 -5.39292 124.785 -8965.78
 4.68897 -0.329395 -14.9914 53.6968 -5888.82
 1.66722 2.1386 1.39949 999.06 -15695.8
 -0.243125 -0.00672905 17.1949 55.9274 -6525.45
 2.58107 11.4605 -2.58435 77.0821 -6901.6
 0.108782 0.0565663 -0.685517 995.237 -35416.3
 5.01455 9.46439 -1.81705 69.5792 -7615.37
 0.653541 0.886289 -2.68407 7064.98 -15516
 14.7406 10.0841 3.45156 26.8231 -5259.7
 0.842318 -0.892538 -5.18109 573.859 -12788.5
 10.9015 6.08937 -4.14241 46.0761 -6477.9
 -0.248335 -1.69611 3.31491 278601 -15766.3
 5.95387 6.83402 -16.7117 48.2937 -5815.29
 9.24128 2.23388 10.4099 25.4003 -6343.34
 11.4952 -13.615 4.47866 18.577 -4609.94
 -0.911703 -0.84453 -3.00891 1145.84 -15939.6
 0.18851 -0.064344 -0.805708 7980.3 -28479.2
 -8.93635 4.89236 -8.16597 65.7083 -7889.58
 -8.21923 3.44431 8.65908 57.6396 -6942.27
 -1.05328 -5.12648 -8.3532 150.902 -8455.35
 -9.6635 4.05591 16.7763 28.4926 -4762.52
 0.0349788 -0.915433 -2.57309 1430.96 -18705
 -2.34415 1.69814 18.3907 180.619 -6752.73
 1.48931 -0.245514 12.1819 37.3682 -6505.73
 -0.777726 -3.65847 5.24109 228.038 -9271.4
 -11.8271 0.241758 -0.546733 96.3561 -7116.78
 2.03847 8.0832 -11.2871 52.5082 -6535.73
 -1.55486 1.00878 -7.27041 415975 -9370.52
 0.46919 3.3627 -11.262 97.3306 -8263.67
 15.3845 -8.52107 9.15639 18.5857 -4880.19
 -2.1771 0.87534 4.98927 264.037 -8508.87
 -8.28926 11.215 2.96747 104.666 -6587.24
 0.0698624 0.293856 1.33382 1701.23 -16177.6
 -9.456 2.46191 0.9303 110.4 -8120.95
 0.10529 -1.9982 2.76455 8158.62 -12218.4
 -2.5355 7.90008 8.23911 68.8673 -7910.2
 10.3938 9.2553 -0.466115 49.9054 -7452.77
 -0.55568 3.80658 1.15521 634.336 -12364
 -0.0200308 -0.359377 -0.0948733 3254.51 -19730
 3.32187 0.0307863 0.827894 1226.27 -14495.2
 -0.481415 -10.3863 -7.17339 75.6671 -6773.63
 0.360688 -2.87601 -4.32019 613.798 -12514.7
 -2.32268 0.247027 -10.2523 360.185 -9293.3
 4.0398 -5.26099 8.34655 69.0855 -5507.7
 10.0759 -0.724374 -4.54501 1.20931e+06 -7098.18
 -10.3127 8.7925 -7.58477 56.6564 -7406.94
 2.97059 6.4822 -13.1082 75.6855 -7708.44
 -2.71791 -0.0138316 -9.00064 122.429 -10766.3
 0.0270347 0.117006 -0.653524 714.905 -33856.6
 -0.247351 10.578 -9.6127 67.127 -6546.7
 -7.39886 6.59576 -11.2512 71.4079 -6270.15
 1.20228 0.658227 -1.50045 2846.72 -17335.3
 3.26975 -8.17887 -4.07533 98.8032 -7779.19
 2.313 -1.22914 4.53377 279.954 -11056.7
 0.991031 -11.0877 -0.707889 128.699 -6778.15
 1.4897 5.05912 -0.0488062 645.805 -10526.2
 -4.31562 7.558 -7.43338 235.336 -9239.75
 -0.126801 5.48133 -1.88032 31131 -11325.7
 -1.43826 0.57469 -1.51909 1839.62 -16255.8
 -5.41319 1.88116 16.7856 104.107 -6429.85
 -10.1713 8.57262 -4.40193 310743 -6881.4
 -4.92256 -11.3916 -10.26 100.034 -6381.95
 8.21006 -16.8321 -0.0138155 37.1724 -4867.4
 1.37896 -5.09592 5.74118 322.232 -8901.96
 -3.04597 1.67636 17.0853 41.9647 -6270.8
 -7.26062 0.044604 1.81319 295.919 -9899.35
 -5.782 -2.11318 18.3679 90.3627 -4840.69
 -7.53073 5.5889 4.32011 136.176 -7689.98
 9.06537 -2.8019 7.56527 85.6994 -6666.65
 -6.97438 11.6953 3.27516 202.498 -7475.56
