 15.3302 16.0132 0.636627
 12.4483 14.682 4.72381
 12.8555 6.85678 16.0387
 6.13159 14.0935 8.78351
 7.76339 19.8073 4.82625
 10.8901 8.05157 16.1583
 10.2826 2.92928 11.041
 6.26991 12.2391 10.181
 18.5323 18.3887 11.4963
 2.06427 11.2175 15.4149
 15.331 16.0135 0.635427
 12.4485 14.6818 4.72362
 12.8584 6.8551 16.0392
 6.13078 14.0958 8.78182
 7.76292 19.8084 4.8258
 10.8872 8.05338 16.1594
 10.2825 2.92821 11.0406
 6.26969 12.2363 10.183
 18.5329 18.3891 11.4966
 2.06335 11.2175 15.4156
 15.3318 16.0137 0.634226
 12.4488 14.6815 4.72343
 12.8614 6.85342 16.0398
 6.12997 14.0981 8.78013
 7.76245 19.8095 4.82535
 10.8842 8.0552 16.1604
 10.2825 2.92713 11.0402
 6.26947 12.2336 10.1849
 18.5335 18.3895 11.4969
 2.06242 11.2174 15.4163
 15.3326 16.014 0.633025
 12.449 14.6813 4.72325
 12.8643 6.85175 16.0404
 6.12917 14.1004 8.77845
 7.76198 19.8106 4.8249
 10.8813 8.05701 16.1614
 10.2824 2.92606 11.0398
 6.26925 12.2308 10.1868
 18.5342 18.3899 11.4972
 2.06149 11.2174 15.417
 15.3334 16.0143 0.631824
 12.4493 14.6811 4.72306
 12.8672 6.85008 16.041
 6.12837 14.1027 8.77677
 7.76151 19.8117 4.82445
 10.8783 8.05882 16.1624
 10.2823 2.92498 11.0393
 6.26903 12.228 10.1888
 18.5348 18.3904 11.4975
 2.06057 11.2173 15.4177
 15.3342 16.0145 0.630624
 12.4496 14.6808 4.72287
 12.8701 6.84841 16.0415
 6.12756 14.1049 8.7751
 7.76104 19.8128 4.824
 10.8754 8.06064 16.1634
 10.2823 2.92391 11.0389
 6.26881 12.2252 10.1907
 18.5355 18.3908 11.4978
 2.05964 11.2173 15.4184
 15.335 16.0148 0.629423
 12.4498 14.6806 4.72269
 12.873 6.84675 16.0421
 6.12676 14.1072 8.77343
 7.76057 19.8139 4.82355
 10.8724 8.06245 16.1645
 10.2822 2.92283 11.0385
 6.26859 12.2224 10.1926
 18.5361 18.3912 11.4981
 2.05872 11.2173 15.4191
 15.3358 16.015 0.628222
 12.4501 14.6804 4.7225
 12.8759 6.8451 16.0427
 6.12596 14.1094 8.77177
 7.7601 19.815 4.8231
 10.8695 8.06426 16.1655
 10.2822 2.92176 11.038
 6.26838 12.2196 10.1946
 18.5367 18.3916 11.4984
 2.05779 11.2172 15.4198
 15.3366 16.0153 0.627022
 12.4504 14.6801 4.72232
 12.8788 6.84345 16.0433
 6.12516 14.1117 8.77011
 7.75963 19.8161 4.82265
 10.8666 8.06607 16.1665
 10.2821 2.92069 11.0376
 6.26816 12.2169 10.1965
 18.5374 18.392 11.4987
 2.05686 11.2172 15.4204
 15.3374 16.0156 0.625821
 12.4506 14.6799 4.72213
 12.8817 6.8418 16.0438
 6.12436 14.1139 8.76846
 7.75916 19.8172 4.8222
 10.8636 8.06789 16.1675
 10.2821 2.91961 11.0372
 6.26794 12.2141 10.1985
 18.538 18.3925 11.499
 2.05594 11.2171 15.4211
